stationTriplet,stationId,stateCode,networkCode,name,dcoCode,countyName,huc,elevation,latitude,longitude,dataTimeZone,pedonCode,shefId,beginDate,endDate,Latitude,Longitude,x,y,Elevation,Slope,Aspect,Curvature,Northness,Eastness
06093200:MT:USGS,06093200,MT,USGS,Badger Ck nr Browning,MT,Glacier,100302010203.0,4179.0,48.34619,-112.84176,,,,1951-01-01 00:00:00.0,2100-01-01,48.352,-112.832,338.0,18.0,1318.2439,3.4646225,17.702469,1121.028,0.761153,-0.29519033
BDF:CA:SNOW,BDF,CA,SNOW,Badger Flat,UN,Fresno,180400060902.0,8300.0,37.265,-119.108,,,,1960-02-01 00:00:00.0,2100-01-01,37.264,-119.096,164.0,326.0,2764.4539,0.35710144,235.83005,-6548.141,-0.5117434,0.6912115
14G03:ID:SNOW,14G03,ID,SNOW,Badger Gulch,ID,Cassia,170402110302.0,6756.0,42.09762,-114.17287,,,BDGI1,1947-03-01 00:00:00.0,2100-01-01,42.088,-114.164,301.0,192.0,2221.1208,2.592476,134.83194,-3442.6304,-0.61409366,-0.616859
307:MT:SNTL,307,MT,SNTL,Badger Pass,MT,Pondera,100302010201.0,6900.0,48.13088,-113.02317,-8.0,,BADM8,1968-10-01 00:00:00.0,2100-01-01,48.136,-113.012,333.0,24.0,2152.979,0.5303421,322.7534,-3717.7136,0.67232037,0.5442685
0484:WY:COOP,0484,WY,COOP,Baggs,MT,Carbon,140500030704.0,6240.0,41.03333,-107.65,,,BAGW4,1979-09-01 00:00:00.0,2100-01-01,41.044,-107.648,482.0,221.0,1964.7917,6.4277573,314.32916,1639.2164,0.6099063,0.62094533
0454:CO:COOP,0454,CO,COOP,Bailey,UN,Park,101900020204.0,7730.0,39.4,-105.48333,,,BLYC2,1901-04-01 00:00:00.0,2100-01-01,39.388,-105.488,542.0,267.0,2789.207,0.1760788,52.89082,4668.5474,0.5428687,-0.6732069
06116500:MT:BOR,06116500,MT,BOR,Bair Res,MT,Meagher,100402010105.0,5325.0,46.57919,-110.55886,,,,1939-11-01 00:00:00.0,2100-01-01,46.588,-110.564,401.0,67.0,1627.8882,1.0660553,22.441801,3939.3167,0.7460621,-0.36467075
17A07:WA:SNOW,17A07,WA,SNOW,Baird #2,OR,Stevens,170200030201.0,3159.0,48.6067,-117.55251,,,,1994-02-01 00:00:00.0,2100-01-01,48.604,-117.548,207.0,11.0,1168.4431,0.43899536,292.59003,687.9225,0.36675498,0.7455275
308:AZ:SNTL,308,AZ,SNTL,Baker Butte,CO,Coconino,150602030206.0,7363.0,34.45654,-111.40651,-8.0,,BKBA3,1965-10-01 00:00:00.0,2100-01-01,34.456,-111.392,378.0,404.0,2168.0435,0.24615479,202.80475,-5712.3564,-0.7447464,0.36976418
11R07:AZ:SNOW,11R07,AZ,SNOW,Baker Butte No. 2,CO,Gila,150602030206.0,7700.0,34.45,-111.38333,,,XBBA3,1972-01-01 00:00:00.0,2100-01-01,34.456,-111.392,378.0,404.0,2168.0435,0.24615479,202.80475,-5712.3564,-0.7447464,0.36976418
1140:AZ:SNTL,1140,AZ,SNTL,Baker Butte Smt,CO,Coconino,150602030103.0,7752.0,34.45552,-111.38262,-8.0,,BBSA3,2009-05-18 00:00:00.0,2100-01-01,34.456,-111.392,378.0,404.0,2168.0435,0.24615479,202.80475,-5712.3564,-0.7447464,0.36976418
14L01:NV:SNOW,14L01,NV,SNOW,Baker Creek #1,UT,White Pine,160203010802.0,7950.0,38.97485,-114.25147,,,BKEN2,1942-03-01 00:00:00.0,2100-01-01,38.992,-114.236,299.0,278.0,2396.2266,0.11251831,43.674324,-2395.7336,0.6261776,-0.60436124
14L02:NV:SNOW,14L02,NV,SNOW,Baker Creek #2,UT,White Pine,160203010802.0,8950.0,38.97098,-114.27697,,,BAKN2,1942-03-01 00:00:00.0,2100-01-01,38.956,-114.272,298.0,279.0,2691.3896,0.32396698,96.718735,-10853.188,-0.11646595,-0.78195256
14L03:NV:SNOW,14L03,NV,SNOW,Baker Creek #3,UT,White Pine,160203010802.0,9250.0,38.96715,-114.28668,,,BKCN2,1942-04-01 00:00:00.0,2100-01-01,38.956,-114.272,298.0,279.0,2691.3896,0.32396698,96.718735,-10853.188,-0.11646595,-0.78195256
0412:OR:COOP,0412,OR,COOP,Baker FAA AP,OR,Baker,170502030302.0,3370.0,44.83333,-117.81666,,,BKEO3,1943-05-01 00:00:00.0,2100-01-01,44.824,-117.8,200.0,116.0,1035.4347,0.77191925,296.20963,955.9213,0.41589406,0.7312572
12193500:WA:USGS,12193500,WA,USGS,Baker R at Concrete,OR,Skagit,171100051007.0,190.0,48.54,-121.74194,,,,1910-10-01 00:00:00.0,2100-01-01,48.532,-121.724,91.0,13.0,78.52303,0.34091187,175.03485,10069.735,-0.78351843,-0.08633463
19H01:NV:SNOW,19H01,NV,SNOW,Bald Mt.,OR,Humboldt,160402040101.0,6720.0,41.78333,-119.61667,,,BLDN2,1940-03-01 00:00:00.0,2100-01-01,41.8,-119.6,150.0,200.0,1904.6438,0.6085892,116.5236,-1336.631,-0.4199947,-0.72990733
1240:NV:SNTLT,1240,NV,SNTLT,Bald Mtn AM,OR,Washoe,160402040101.0,6720.0,41.78333,-119.61667,-8.0,,BLDN2,2017-07-18 00:00:00.0,2100-01-01,41.8,-119.6,150.0,200.0,1904.6438,0.6085892,116.5236,-1336.631,-0.4199947,-0.72990733
17D10:OR:SNOW,17D10,OR,SNOW,Bald Mtn Am OR,OR,Union,170601040504.0,6600.0,45.21158,-117.6626,,,BDZO3,1960-02-01 00:00:00.0,2100-01-01,45.22,-117.656,204.0,105.0,2008.276,0.42067719,157.65486,-6893.0615,-0.74640864,-0.36330858
447:OR:SNTLT,447,OR,SNTLT,Bald Mtn AM OR,OR,Union,170601040504.0,6700.0,45.21158,-117.6626,-8.0,,,2018-08-21 00:00:00.0,2100-01-01,45.22,-117.656,204.0,105.0,2008.276,0.42067719,157.65486,-6893.0615,-0.74640864,-0.36330858
309:WY:SNTL,309,WY,SNTL,Bald Mtn.,MT,Big Horn,100800100501.0,9380.0,44.8007,-107.84442,-8.0,,BLDW4,1975-10-01 00:00:00.0,2100-01-01,44.788,-107.828,477.0,117.0,2765.4307,0.1903534,199.7342,-7827.988,-0.7551536,0.32563704
21E22:OR:SNOW,21E22,OR,SNOW,Bald Peter,OR,Jefferson,170703011002.0,5600.0,44.67778,-121.69228,,,BPZO3,1973-01-01 00:00:00.0,2100-01-01,44.68,-121.688,92.0,120.0,1642.2197,0.16273499,113.25563,-1503.8342,-0.3760452,-0.7430795
310:AZ:SNTL,310,AZ,SNTL,Baldy,CO,Apache,150200010203.0,9221.0,33.97845,-109.50357,-8.0,,BLDA3,1949-11-01 00:00:00.0,2100-01-01,33.988,-109.52,430.0,417.0,2844.7131,0.6290207,64.218895,-1495.2212,0.41025475,-0.73307043
05K23:CO:SNOW,05K23,CO,SNOW,Baltimore,CO,Gilpin,101900050502.0,8800.0,39.9,-105.58333,,,BLTC2,1961-02-01 00:00:00.0,2100-01-01,39.892,-105.596,539.0,253.0,3075.4353,0.60861206,321.10126,-629.0501,0.6613418,0.56071484
0471:OR:COOP,0471,OR,COOP,Bandon 2 NNE,OR,Coos,171003050506.0,20.0,43.15,-124.4,,,BDNO3,1897-06-01 00:00:00.0,2100-01-01,43.168,-124.388,17.0,162.0,13.210571,1.2875595,280.10513,349.10797,0.17368707,0.77758145
311:MT:SNTL,311,MT,SNTL,Banfield Mountain,MT,Lincoln,170101011202.0,5600.0,48.5712,-115.44573,-8.0,,BANM8,1968-10-01 00:00:00.0,2100-01-01,48.568,-115.46,265.0,12.0,1699.075,2.015854,241.24979,-7891.933,-0.4483261,0.7198061
312:ID:SNTL,312,ID,SNTL,Banner Summit,ID,Boise,170501200202.0,7040.0,44.30342,-115.23447,-8.0,,BASI1,1979-10-01 00:00:00.0,2100-01-01,44.32,-115.244,271.0,130.0,2204.1675,0.25995636,246.93796,-1267.3711,-0.37335482,0.7437996
1212:AZ:SNTL,1212,AZ,SNTL,Bar M,CO,Coconino,150602020601.0,6397.0,34.86142,-111.60497,-8.0,,BRMA3,2012-09-06 00:00:00.0,2100-01-01,34.852000000000004,-111.608,372.0,393.0,1987.9736,0.89958954,213.59003,-97.531975,-0.6945519,0.5053323
15B11:MT:SNOW,15B11,MT,SNOW,Baree Creek,MT,Lincoln,170101020202.0,5500.0,47.96252,-115.53938,,,BAEM8,1937-05-01 00:00:00.0,2100-01-01,47.956,-115.532,263.0,29.0,1465.5321,0.51847076,77.021126,-7416.077,0.22092593,-0.7724601
15B16:MT:SNOW,15B16,MT,SNOW,Baree Midway,MT,Lincoln,170101020202.0,4600.0,47.96132,-115.51945,,,BREM8,1966-03-01 00:00:00.0,2100-01-01,47.956,-115.532,263.0,29.0,1465.5321,0.51847076,77.021126,-7416.077,0.22092593,-0.7724601
15B15:MT:SNOW,15B15,MT,SNOW,Baree Trail,MT,Lincoln,170101020202.0,3800.0,47.95203,-115.49348,,,BTLM8,1965-03-01 00:00:00.0,2100-01-01,47.956,-115.496,264.0,29.0,1480.0565,0.7954254,45.670578,-2930.9792,0.6099085,-0.62094325
313:MT:SNTL,313,MT,SNTL,Barker Lakes,MT,Deer Lodge,170102010304.0,8250.0,46.09713,-113.13038,-8.0,,BRLM8,1977-08-01 00:00:00.0,2100-01-01,46.084,-113.12,330.0,81.0,2759.039,0.27738953,101.962845,-11931.829,-0.20438316,-0.7744205
20G23:OR:SNOW,20G23,OR,SNOW,Barley Camp AM,OR,Lake,171200070102.0,6890.0,42.02282,-120.1093,,,BRZO3,1981-01-01 00:00:00.0,2100-01-01,42.016,-120.104,136.0,194.0,1808.622,0.24427032,98.95192,-3360.274,-0.15436769,-0.7792706
1246:OR:SNTLT,1246,OR,SNTLT,Barney Creek,OR,Baker,170502020202.0,5830.0,44.36069,-118.31114,-8.0,,BRCO3,2013-07-18 00:00:00.0,2100-01-01,44.356,-118.304,186.0,129.0,1993.3984,0.24518585,35.092712,-8856.106,0.6857541,-0.52176005
18E37:OR:SNOW,18E37,OR,SNOW,Barney Creek (New),OR,Baker,170502020202.0,5830.0,44.36067,-118.31113,,,,2008-02-01 00:00:00.0,2100-01-01,44.356,-118.304,186.0,129.0,1993.3984,0.24518585,35.092712,-8856.106,0.6857541,-0.52176005
06016020:CO:BOR,06016020,CO,BOR,Barr Lake,CO,Adams,101900030501.0,5150.0,39.95,-104.76667,,,,1949-12-01 00:00:00.0,2100-01-01,39.964,-104.768,562.0,251.0,1559.2327,2.812416,325.08636,160.15321,0.686827,0.5198338
10F02:WY:SNOW,10F02,WY,SNOW,Base Camp,ID,Teton,170401010304.0,7030.0,43.94583,-110.44677,,,BSCW4,1930-04-01 00:00:00.0,2100-01-01,43.96,-110.456,404.0,140.0,2223.8767,0.38066864,181.03879,-74.89446,-0.785316,0.018127136
314:WY:SNTL,314,WY,SNTL,Base Camp,ID,Teton,170401010304.0,7060.0,43.94019,-110.44544,-8.0,,BSCW4,1979-10-01 00:00:00.0,2100-01-01,43.924,-110.456,404.0,141.0,2372.199,0.49240112,281.20035,1119.0125,0.19185111,0.7757839
0540:WY:COOP,0540,WY,COOP,Basin,MT,Big Horn,100800071208.0,3840.0,44.38333,-108.05,,,BSNW4,1898-05-01 00:00:00.0,2100-01-01,44.392,-108.044,471.0,128.0,1173.856,5.4905777,324.03406,1052.5084,0.6804259,0.53103226
12D09:MT:SNOW,12D09,MT,SNOW,Basin Creek,MT,Silver Bow,170102010201.0,7180.0,45.79737,-112.52047,,,BSCM8,1961-04-01 00:00:00.0,2100-01-01,45.796,-112.508,347.0,89.0,2640.1448,0.30400848,343.98688,-9991.076,0.76561624,0.26916313
315:MT:SNTL,315,MT,SNTL,Basin Creek,MT,Silver Bow,170102010201.0,7180.0,45.79737,-112.52047,-8.0,,BSCM8,1976-10-01 00:00:00.0,2100-01-01,45.796,-112.508,347.0,89.0,2640.1448,0.30400848,343.98688,-9991.076,0.76561624,0.26916313
1190:MT:SNTL,1190,MT,SNTL,Bassoo Peak,MT,Sanders,170102120105.0,5150.0,47.85562,-114.75841,-8.0,,BASM8,2011-10-12 00:00:00.0,2100-01-01,47.848,-114.776,284.0,32.0,1232.0764,0.2071991,100.642685,-419.38623,-0.18262579,-0.7767228
14B03:MT:SNOW,14B03,MT,SNOW,Bassoo Peak,MT,Sanders,170102120105.0,5150.0,47.85562,-114.75841,,,BASM8,1961-03-01 00:00:00.0,2100-01-01,47.848,-114.776,284.0,32.0,1232.0764,0.2071991,100.642685,-419.38623,-0.18262579,-0.7767228
316:NM:SNTL,316,NM,SNTL,Bateman,CO,Rio Arriba,130201020901.0,9249.0,36.51174,-106.31543,-8.0,,BAMN5,1978-10-01 00:00:00.0,2100-01-01,36.508,-106.316,519.0,347.0,2850.1155,0.5953522,130.24657,-2789.537,-0.5736132,-0.65194076
0552:WY:COOP,0552,WY,COOP,Bates Creek 2,MT,Natrona,101800070103.0,6010.0,42.63333,-106.38333,,,BCRW4,1960-10-01 00:00:00.0,2100-01-01,42.628,-106.388,517.0,177.0,1933.0148,0.3900299,233.45995,3062.284,-0.53701895,0.6768355
1295:ID:SNTLT,1295,ID,SNTLT,Battle Creek AM,ID,Owyhee,170501040905.0,5720.0,42.47694,-116.32576,-8.0,,,2018-05-18 00:00:00.0,2100-01-01,42.484,-116.324,241.0,181.0,1756.3569,1.7741623,164.9972,-1.7515526,-0.76806104,-0.2533058
16G09:ID:SNOW,16G09,ID,SNOW,Battle Creek AM,ID,Owyhee,170501040905.0,5710.0,42.47742,-116.32585,,,BATI1,1958-02-01 00:00:00.0,2100-01-01,42.484,-116.324,241.0,181.0,1756.3569,1.7741623,164.9972,-1.7515526,-0.76806104,-0.2533058
0482:WA:COOP,0482,WA,COOP,Battle Ground,OR,Clark,170800030102.0,280.0,45.76666,-122.53333,,,,1928-06-01 00:00:00.0,2100-01-01,45.76,-122.516,69.0,90.0,88.24277,1.5908356,236.09836,1889.2153,-0.5087882,0.6927656
317:WY:SNTL,317,WY,SNTL,Battle Mountain,CO,Carbon,140500030109.0,7498.0,41.05402,-107.26674,-8.0,,BTLW4,1985-10-01 00:00:00.0,2100-01-01,41.044,-107.252,493.0,221.0,2134.9565,0.5961609,137.02936,2488.1401,-0.6316878,-0.598286
0691:NV:COOP,0691,NV,COOP,Battle Mountain 4 SE,UN,Lander,160401050903.0,4540.0,40.61666,-116.88333,,,B23N2,1944-01-01 00:00:00.0,2100-01-01,40.612,-116.9,225.0,233.0,1383.4844,11.8703,353.18988,2438.6685,0.781858,0.118027985
BCH:CA:MSNT,BCH,CA,MSNT,Beach Meadows,GC,Tulare,180300010403.0,7650.0,36.127,-118.293,,,,1982-10-30 00:00:00.0,2100-01-01,36.112,-118.304,186.0,358.0,2543.777,0.28714752,274.24207,-3146.1023,0.07383569,0.7840265
BHM:CA:SNOW,BHM,CA,SNOW,Beach Meadows,UN,Tulare,180300010403.0,7650.0,36.122,-118.293,,,,1930-04-01 00:00:00.0,2100-01-01,36.112,-118.304,186.0,358.0,2543.777,0.28714752,274.24207,-3146.1023,0.07383569,0.7840265
318:MT:SNTL,318,MT,SNTL,Beagle Springs,MT,Beaverhead,100200010501.0,8850.0,44.47147,-112.98191,-8.0,,BEAM8,1976-10-01 00:00:00.0,2100-01-01,44.464,-112.976,334.0,126.0,2679.5547,0.17849731,55.423096,-6285.0327,0.5161885,-0.68882656
319:ID:SNTL,319,ID,SNTL,Bear Basin,ID,Adams,170602100104.0,5350.0,44.95222,-116.14293,-8.0,,BRBI1,1979-10-01 00:00:00.0,2100-01-01,44.968,-116.144,246.0,112.0,1692.097,0.27902985,174.34201,595.3898,-0.7829563,-0.098272696
BBS:CA:SNOW,BBS,CA,SNOW,Bear Basin,UN,Trinity,180102110501.0,6500.0,40.967,-122.867,,,,1947-04-01 00:00:00.0,2100-01-01,40.972,-122.876,59.0,223.0,2108.8052,0.33003235,74.34973,-14496.894,0.2634925,-0.76651347
320:ID:SNTL,320,ID,SNTL,Bear Canyon,ID,Custer,170402180101.0,7900.0,43.74367,-113.93797,-8.0,,BECI1,1979-10-01 00:00:00.0,2100-01-01,43.744,-113.948,307.0,146.0,2800.7903,0.22077179,49.165108,-526.0119,0.57909894,-0.64770985
06710385:CO:USGS,06710385,CO,USGS,Bear Ck ab Evergreen,CO,Jefferson,101900020804.0,7080.0,39.63317,-105.33694,,,,1984-01-01 00:00:00.0,2100-01-01,39.64,-105.344,546.0,260.0,2213.006,0.44412994,319.34164,2900.2427,0.6489876,0.577462
06710500:CO:USGS,06710500,CO,USGS,Bear Ck at Morrison,CO,Jefferson,101900020806.0,5780.0,39.65304,-105.19582,,,,1900-05-01 00:00:00.0,2100-01-01,39.64,-105.2,550.0,260.0,1834.1437,0.2344513,53.742462,2762.6003,0.5340836,-0.6786111
13330500:OR:USGS,13330500,OR,USGS,Bear Ck nr Wallowa,OR,Wallowa,170601050402.0,3250.0,45.52681,-117.55241,,,,1915-01-01 00:00:00.0,2100-01-01,45.544,-117.548,207.0,96.0,1322.1443,0.20645905,28.591228,4138.832,0.7205584,-0.44634688
321:NV:SNTL,321,NV,SNTL,Bear Creek,ID,Elko,170501020301.0,8040.0,41.83384,-115.45278,-8.0,,BERN2,1976-03-01 00:00:00.0,2100-01-01,41.836,-115.46,265.0,199.0,2336.1482,0.5909653,356.19882,-3418.689,0.78429705,0.06619743
1291:OR:SNTLT,1291,OR,SNTLT,Bear Flat Meadow AM,OR,Lake,171200060105.0,6580.0,42.41655,-120.47043,-8.0,,,2018-05-17 00:00:00.0,2100-01-01,42.412,-120.464,126.0,183.0,1883.1726,0.36090088,66.22516,-5083.7354,0.38321328,-0.74111533
20G15:OR:SNOW,20G15,OR,SNOW,Bear Flat Meadow AM,OR,Lake,171200060105.0,6580.0,42.41655,-120.47043,,,BFZO3,1958-02-01 00:00:00.0,2100-01-01,42.412,-120.464,126.0,183.0,1883.1726,0.36090088,66.22516,-5083.7354,0.38321328,-0.74111533
1166:OR:SNTL,1166,OR,SNTL,Bear Grass,OR,Linn,170900040203.0,4720.0,44.3253,-122.0938,-8.0,,BKSO3,2011-07-18 00:00:00.0,2100-01-01,44.32,-122.084,81.0,130.0,1106.9225,0.25045013,145.51424,1159.4199,-0.68936366,-0.51519686
10055500:ID:BOR,10055500,ID,BOR,Bear Lake,UT,Bear Lake,160102010200.0,5900.0,42.11667,-111.3,,,,1910-10-01 00:00:00.0,2100-01-01,42.124,-111.284,381.0,191.0,1845.8167,0.3362503,235.56511,-346.86432,-0.51464236,0.6896627
322:CO:SNTL,322,CO,SNTL,Bear Lake,CO,Larimer,101900060201.0,9522.0,40.31176,-105.6467,-8.0,,BLKC2,1979-10-01 00:00:00.0,2100-01-01,40.324,-105.632,538.0,241.0,3038.3389,0.098358154,356.3732,-667.15753,0.7843958,0.06317305
04E02:WY:SNOW,04E02,WY,SNOW,Bear Lodge Divide,MT,Crook,101202030303.0,4680.0,44.55,-104.31667,,,BLGW4,1964-02-01 00:00:00.0,2100-01-01,44.536,-104.3,575.0,124.0,1292.463,1.2882233,104.55139,2641.6116,-0.24615322,-0.76909953
323:ID:SNTL,323,ID,SNTL,Bear Mountain,ID,Bonner,170102131202.0,5400.0,48.30577,-116.07448,-8.0,,BRMI1,1979-10-01 00:00:00.0,2100-01-01,48.316,-116.072,248.0,19.0,1612.8212,0.35572052,188.85587,-3628.987,-0.7794019,0.15275007
10020100:WY:USGS,10020100,WY,USGS,Bear R ab Resv nr Woodruff,UT,Uinta,160101010505.0,6455.0,41.43439,-111.01769,,,,1957-10-01 00:00:00.0,2100-01-01,41.44,-111.032,388.0,210.0,1977.7937,1.0470657,281.22974,1875.6573,0.1923361,0.77573305
10020300:WY:USGS,10020300,WY,USGS,"Bear R Below Reservoir, Near Woodruff, U",UT,Uinta,160101010505.0,6400.0,41.50556,-111.01389,,,,1961-10-01 00:00:00.0,2100-01-01,41.512,-110.996,389.0,208.0,2074.6514,0.9818497,334.4435,2776.2048,0.7340075,0.40727958
10046500:ID:USGS,10046500,ID,USGS,Bear R bl Stewart Dam,ID,Bear Lake,160102010403.0,5950.0,42.25382,-111.29381,,,,1926-10-01 00:00:00.0,2100-01-01,42.268,-111.284,381.0,187.0,1839.3396,1.5228424,223.92012,3268.1428,-0.6242257,0.60645473
10126000:UT:USGS,10126000,UT,USGS,Bear R nr Corinne,UT,Box Elder,160102040505.0,4206.0,41.57632,-112.10078,,,,1986-10-01 00:00:00.0,2100-01-01,41.584,-112.112,358.0,206.0,1286.4705,8.6779785,165.37111,5771.592,-0.7689236,-0.24738407
10011500:UT:USGS,10011500,UT,USGS,Bear R nr Ut-Wy State Line,UT,Summit,160101010106.0,7965.0,40.96523,-110.85351,,,,1942-01-01 00:00:00.0,2100-01-01,40.972,-110.852,393.0,223.0,2457.895,0.68847656,342.2077,3948.099,0.76090235,0.29655674
1061:CO:SNTL,1061,CO,SNTL,Bear River,CO,Routt,140500010102.0,9112.0,40.06152,-107.00948,-8.0,,BRRC2,2004-10-01 00:00:00.0,2100-01-01,40.072,-107.0,500.0,248.0,2879.3179,0.3311386,29.212301,-156.00551,0.7175924,-0.45403963
992:UT:SNTL,992,UT,SNTL,Bear River RS,UT,Summit,160101010106.0,8777.0,40.8852,-110.8277,-8.0,,STLU1,2010-10-28 00:00:00.0,2100-01-01,40.9,-110.816,394.0,225.0,2693.124,0.19052887,309.3283,3161.086,0.564876,0.6583893
324:ID:SNTL,324,ID,SNTL,Bear Saddle,ID,Washington,170501241001.0,6180.0,44.60533,-116.98097,-8.0,,BSDI1,1979-10-01 00:00:00.0,2100-01-01,44.608,-116.972,223.0,122.0,1745.1038,0.14870453,198.25685,-11274.3955,-0.7595849,0.30359286
325:WY:SNTL,325,WY,SNTL,Bear Trap Meadow,MT,Johnson,100902010205.0,8200.0,43.88743,-107.06135,-8.0,,BTNW4,1979-10-01 00:00:00.0,2100-01-01,43.888,-107.072,498.0,142.0,2561.1711,0.43237305,130.12729,-3584.5881,-0.57249063,-0.6527889
BV1:CA:SNOW,BV1,CA,SNOW,Bear Valley Ridge 1,UN,El Dorado,180400120401.0,6700.0,38.618,-120.228,,,,1930-03-01 00:00:00.0,2100-01-01,38.632000000000005,-120.212,133.0,288.0,2238.924,0.8690338,300.43146,-5978.0586,0.46883997,0.7115547
BMD:CA:SNOW,BMD,CA,SNOW,Beard Meadow,UN,Fresno,180300100601.0,9800.0,37.113,-118.837,,,,1930-04-01 00:00:00.0,2100-01-01,37.120000000000005,-118.844,171.0,330.0,3188.355,0.18514252,237.61288,-1211.5654,-0.49174917,0.7012622
326:WY:SNTL,326,WY,SNTL,Beartooth Lake,MT,Park,100700060206.0,9360.0,44.94307,-109.56743,-8.0,,BLTW4,1979-10-01 00:00:00.0,2100-01-01,44.932,-109.556,429.0,113.0,2930.7573,0.14385223,193.84308,-767.94214,-0.77066255,0.2348485
327:CO:SNTL,327,CO,SNTL,Beartown,CO,San Juan,130100010104.0,11600.0,37.71433,-107.5124,-8.0,,BRTC2,1979-10-01 00:00:00.0,2100-01-01,37.732,-107.504,486.0,313.0,3570.6567,0.5494461,341.7542,509.75262,0.75961673,0.30342576
1041:CO:SNTL,1041,CO,SNTL,Beaver Ck Village,CO,Eagle,140100030301.0,8565.0,39.59871,-106.51113,-8.0,,BCVC2,2002-11-01 00:00:00.0,2100-01-01,39.604,-106.496,514.0,261.0,3013.0845,0.12789917,20.82628,3696.3625,0.75163907,-0.34159786
06140300:MT:BOR,06140300,MT,BOR,Beaver Creek,MT,Hill,100500040102.0,3092.0,48.41601,-109.73081,,,,1974-01-01 00:00:00.0,2100-01-01,48.424,-109.736,424.0,16.0,962.73083,0.56365967,335.86575,278.4726,0.73972744,0.38813475
328:MT:SNTL,328,MT,SNTL,Beaver Creek,MT,Gallatin,100200070402.0,7850.0,44.94966,-111.35852,-8.0,,BEVM8,1966-10-01 00:00:00.0,2100-01-01,44.932,-111.356,379.0,113.0,2353.062,0.24826813,183.54607,2861.4753,-0.78444,0.061772276
21D36:OR:SNOW,21D36,OR,SNOW,Beaver Creek #1,OR,Wasco,170703060501.0,4210.0,45.10431,-121.61247,,,BEZO3,1982-02-01 00:00:00.0,2100-01-01,45.112,-121.616,94.0,108.0,1266.2488,0.2585907,44.49247,-4049.5918,0.6196246,-0.61127317
21D37:OR:SNOW,21D37,OR,SNOW,Beaver Creek #2,OR,Wasco,170703060501.0,4220.0,45.1041,-121.61189,,,BVZO3,1982-02-01 00:00:00.0,2100-01-01,45.112,-121.616,94.0,108.0,1266.2488,0.2585907,44.49247,-4049.5918,0.6196246,-0.61127317
21A04:WA:SNOW,21A04,WA,SNOW,Beaver Creek Trail,OR,Whatcom,171100050605.0,2200.0,48.81822,-121.19144,,,BKSW1,1944-03-01 00:00:00.0,2100-01-01,48.82,-121.184,106.0,5.0,640.9405,0.3768463,166.25813,1114.6779,-0.7708793,-0.2332251
22G28:OR:SNOW,22G28,OR,SNOW,Beaver Dam Creek,OR,Jackson,171003070804.0,5120.0,42.29532,-122.29413,,,BKZO3,1960-01-01 00:00:00.0,2100-01-01,42.304,-122.3,75.0,186.0,1630.672,0.34711456,326.42227,-3786.782,0.69462186,0.5051956
329:UT:SNTL,329,UT,SNTL,Beaver Dams,UT,Sanpete,160300040402.0,7990.0,39.13683,-111.55813,-8.0,,BVDU1,1980-06-18 00:00:00.0,2100-01-01,39.136,-111.572,373.0,274.0,2553.9014,0.13136292,246.65836,-724.35504,-0.37723726,0.74275744
330:UT:SNTL,330,UT,SNTL,Beaver Divide,UT,Summit,160202030105.0,8280.0,40.61233,-111.09782,-8.0,,NWZU1,1978-10-01 00:00:00.0,2100-01-01,40.612,-111.104,386.0,233.0,2370.8596,0.31915283,254.74808,4972.3506,-0.25723538,0.76747364
902:AZ:SNTL,902,AZ,SNTL,Beaver Head,CO,Greenlee,150601010107.0,8076.0,33.69115,-109.21685,-8.0,,XBHA3,1993-10-01 00:00:00.0,2100-01-01,33.7,-109.232,438.0,425.0,2563.5933,0.9959259,90.74473,-3645.4478,-0.012996897,-0.785356
21A01:WA:SNOW,21A01,WA,SNOW,Beaver Pass,OR,Whatcom,171100050605.0,3621.0,48.87926,-121.25529,,,BVRW1,1944-03-01 00:00:00.0,2100-01-01,48.892,-121.256,104.0,3.0,1150.3971,0.2447815,320.30185,3368.3667,0.6558146,0.56842095
990:WA:SNTL,990,WA,SNTL,Beaver Pass,OR,Whatcom,171100050605.0,3630.0,48.8793,-121.2555,-8.0,34784.0,BVPW1,2000-10-01 00:00:00.0,2100-01-01,48.892,-121.256,104.0,3.0,1150.3971,0.2447815,320.30185,3368.3667,0.6558146,0.56842095
10234500:UT:USGS,10234500,UT,USGS,Beaver R nr Beaver,UT,Beaver,160300070207.0,6200.0,38.28053,-112.56827,,,,1914-03-15 00:00:00.0,2100-01-01,38.272,-112.58,345.0,298.0,2203.428,0.3953781,267.40842,3603.323,-0.045185465,0.78488654
08219000:CO:BOR,08219000,CO,BOR,Beaver Reservoir,CO,Rio Grande,130100011104.0,8794.0,37.59587,-106.66614,,,,1974-10-01 00:00:00.0,2100-01-01,37.588,-106.676,509.0,317.0,2784.7495,0.5916672,195.08186,3036.8853,-0.76787573,0.25455424
331:OR:SNTL,331,OR,SNTL,Beaver Reservoir,OR,Union,170601040301.0,5150.0,45.14532,-118.219,-8.0,,BVRO3,1979-10-01 00:00:00.0,2100-01-01,45.148,-118.232,188.0,107.0,1684.4862,0.33341217,11.166177,-4785.539,0.77584285,-0.19128749
