stationTriplet,stationId,stateCode,networkCode,name,dcoCode,countyName,huc,elevation,latitude,longitude,dataTimeZone,pedonCode,shefId,beginDate,endDate
06710385:CO:USGS,06710385,CO,USGS,Bear Ck ab Evergreen,CO,Jefferson,101900020804.0,7080.0,39.63317,-105.33694,,,,1984-01-01 00:00:00.0,2100-01-01
06710500:CO:USGS,06710500,CO,USGS,Bear Ck at Morrison,CO,Jefferson,101900020806.0,5780.0,39.65304,-105.19582,,,,1900-05-01 00:00:00.0,2100-01-01
13330500:OR:USGS,13330500,OR,USGS,Bear Ck nr Wallowa,OR,Wallowa,170601050402.0,3250.0,45.52681,-117.55241,,,,1915-01-01 00:00:00.0,2100-01-01
321:NV:SNTL,321,NV,SNTL,Bear Creek,ID,Elko,170501020301.0,8040.0,41.83384,-115.45278,-8.0,,BERN2,1976-03-01 00:00:00.0,2100-01-01
1291:OR:SNTLT,1291,OR,SNTLT,Bear Flat Meadow AM,OR,Lake,171200060105.0,6580.0,42.41655,-120.47043,-8.0,,,2018-05-17 00:00:00.0,2100-01-01
20G15:OR:SNOW,20G15,OR,SNOW,Bear Flat Meadow AM,OR,Lake,171200060105.0,6580.0,42.41655,-120.47043,,,BFZO3,1958-02-01 00:00:00.0,2100-01-01
1166:OR:SNTL,1166,OR,SNTL,Bear Grass,OR,Linn,170900040203.0,4720.0,44.3253,-122.0938,-8.0,,BKSO3,2011-07-18 00:00:00.0,2100-01-01
10055500:ID:BOR,10055500,ID,BOR,Bear Lake,UT,Bear Lake,160102010200.0,5900.0,42.11667,-111.3,,,,1910-10-01 00:00:00.0,2100-01-01
322:CO:SNTL,322,CO,SNTL,Bear Lake,CO,Larimer,101900060201.0,9522.0,40.31176,-105.6467,-8.0,,BLKC2,1979-10-01 00:00:00.0,2100-01-01
04E02:WY:SNOW,04E02,WY,SNOW,Bear Lodge Divide,MT,Crook,101202030303.0,4680.0,44.55,-104.31667,,,BLGW4,1964-02-01 00:00:00.0,2100-01-01
323:ID:SNTL,323,ID,SNTL,Bear Mountain,ID,Bonner,170102131202.0,5400.0,48.30577,-116.07448,-8.0,,BRMI1,1979-10-01 00:00:00.0,2100-01-01
10020100:WY:USGS,10020100,WY,USGS,Bear R ab Resv nr Woodruff,UT,Uinta,160101010505.0,6455.0,41.43439,-111.01769,,,,1957-10-01 00:00:00.0,2100-01-01
10020300:WY:USGS,10020300,WY,USGS,"Bear R Below Reservoir, Near Woodruff, U",UT,Uinta,160101010505.0,6400.0,41.50556,-111.01389,,,,1961-10-01 00:00:00.0,2100-01-01
10046500:ID:USGS,10046500,ID,USGS,Bear R bl Stewart Dam,ID,Bear Lake,160102010403.0,5950.0,42.25382,-111.29381,,,,1926-10-01 00:00:00.0,2100-01-01
10126000:UT:USGS,10126000,UT,USGS,Bear R nr Corinne,UT,Box Elder,160102040505.0,4206.0,41.57632,-112.10078,,,,1986-10-01 00:00:00.0,2100-01-01
10011500:UT:USGS,10011500,UT,USGS,Bear R nr Ut-Wy State Line,UT,Summit,160101010106.0,7965.0,40.96523,-110.85351,,,,1942-01-01 00:00:00.0,2100-01-01
1061:CO:SNTL,1061,CO,SNTL,Bear River,CO,Routt,140500010102.0,9112.0,40.06152,-107.00948,-8.0,,BRRC2,2004-10-01 00:00:00.0,2100-01-01
992:UT:SNTL,992,UT,SNTL,Bear River RS,UT,Summit,160101010106.0,8777.0,40.8852,-110.8277,-8.0,,STLU1,2010-10-28 00:00:00.0,2100-01-01
324:ID:SNTL,324,ID,SNTL,Bear Saddle,ID,Washington,170501241001.0,6180.0,44.60533,-116.98097,-8.0,,BSDI1,1979-10-01 00:00:00.0,2100-01-01
325:WY:SNTL,325,WY,SNTL,Bear Trap Meadow,MT,Johnson,100902010205.0,8200.0,43.88743,-107.06135,-8.0,,BTNW4,1979-10-01 00:00:00.0,2100-01-01
BV1:CA:SNOW,BV1,CA,SNOW,Bear Valley Ridge 1,UN,El Dorado,180400120401.0,6700.0,38.618,-120.228,,,,1930-03-01 00:00:00.0,2100-01-01
BMD:CA:SNOW,BMD,CA,SNOW,Beard Meadow,UN,Fresno,180300100601.0,9800.0,37.113,-118.837,,,,1930-04-01 00:00:00.0,2100-01-01
326:WY:SNTL,326,WY,SNTL,Beartooth Lake,MT,Park,100700060206.0,9360.0,44.94307,-109.56743,-8.0,,BLTW4,1979-10-01 00:00:00.0,2100-01-01
327:CO:SNTL,327,CO,SNTL,Beartown,CO,San Juan,130100010104.0,11600.0,37.71433,-107.5124,-8.0,,BRTC2,1979-10-01 00:00:00.0,2100-01-01
1041:CO:SNTL,1041,CO,SNTL,Beaver Ck Village,CO,Eagle,140100030301.0,8565.0,39.59871,-106.51113,-8.0,,BCVC2,2002-11-01 00:00:00.0,2100-01-01
06140300:MT:BOR,06140300,MT,BOR,Beaver Creek,MT,Hill,100500040102.0,3092.0,48.41601,-109.73081,,,,1974-01-01 00:00:00.0,2100-01-01
328:MT:SNTL,328,MT,SNTL,Beaver Creek,MT,Gallatin,100200070402.0,7850.0,44.94966,-111.35852,-8.0,,BEVM8,1966-10-01 00:00:00.0,2100-01-01
21D36:OR:SNOW,21D36,OR,SNOW,Beaver Creek #1,OR,Wasco,170703060501.0,4210.0,45.10431,-121.61247,,,BEZO3,1982-02-01 00:00:00.0,2100-01-01
21D37:OR:SNOW,21D37,OR,SNOW,Beaver Creek #2,OR,Wasco,170703060501.0,4220.0,45.1041,-121.61189,,,BVZO3,1982-02-01 00:00:00.0,2100-01-01
21A04:WA:SNOW,21A04,WA,SNOW,Beaver Creek Trail,OR,Whatcom,171100050605.0,2200.0,48.81822,-121.19144,,,BKSW1,1944-03-01 00:00:00.0,2100-01-01
22G28:OR:SNOW,22G28,OR,SNOW,Beaver Dam Creek,OR,Jackson,171003070804.0,5120.0,42.29532,-122.29413,,,BKZO3,1960-01-01 00:00:00.0,2100-01-01
329:UT:SNTL,329,UT,SNTL,Beaver Dams,UT,Sanpete,160300040402.0,7990.0,39.13683,-111.55813,-8.0,,BVDU1,1980-06-18 00:00:00.0,2100-01-01
330:UT:SNTL,330,UT,SNTL,Beaver Divide,UT,Summit,160202030105.0,8280.0,40.61233,-111.09782,-8.0,,NWZU1,1978-10-01 00:00:00.0,2100-01-01
902:AZ:SNTL,902,AZ,SNTL,Beaver Head,CO,Greenlee,150601010107.0,8076.0,33.69115,-109.21685,-8.0,,XBHA3,1993-10-01 00:00:00.0,2100-01-01
21A01:WA:SNOW,21A01,WA,SNOW,Beaver Pass,OR,Whatcom,171100050605.0,3621.0,48.87926,-121.25529,,,BVRW1,1944-03-01 00:00:00.0,2100-01-01
990:WA:SNTL,990,WA,SNTL,Beaver Pass,OR,Whatcom,171100050605.0,3630.0,48.8793,-121.2555,-8.0,34784,BVPW1,2000-10-01 00:00:00.0,2100-01-01
10234500:UT:USGS,10234500,UT,USGS,Beaver R nr Beaver,UT,Beaver,160300070207.0,6200.0,38.28053,-112.56827,,,,1914-03-15 00:00:00.0,2100-01-01
08219000:CO:BOR,08219000,CO,BOR,Beaver Reservoir,CO,Rio Grande,130100011104.0,8794.0,37.59587,-106.66614,,,,1974-10-01 00:00:00.0,2100-01-01
331:OR:SNTL,331,OR,SNTL,Beaver Reservoir,OR,Union,170601040301.0,5150.0,45.14532,-118.219,-8.0,,BVRO3,1979-10-01 00:00:00.0,2100-01-01
09N05:AZ:SNOW,09N05,AZ,SNOW,Beaver Spring,CO,Apache,140802040401.0,9220.0,36.33333,-109.05,,,XBSA3,1986-01-01 00:00:00.0,2100-01-01
1143:AZ:SNTL,1143,AZ,SNTL,Beaver Spring,CO,Apache,140802040401.0,9255.0,36.32671,-109.05702,-8.0,,BVRA3,2009-10-01 00:00:00.0,2100-01-01
BS01:AZ:MPRC,BS01,AZ,MPRC,Beaver Spring,CO,Apache,140802040401.0,9220.0,36.33333,-109.05,,,,2008-12-01 00:00:00.0,2100-01-01
06016000:MT:USGS,06016000,MT,USGS,Beaverhead R at Barretts,MT,Beaverhead,100200020404.0,5268.0,45.11631,-112.75058,,,,1907-01-01 00:00:00.0,2100-01-01
06015400:MT:USGS,06015400,MT,USGS,Beaverhead R nr Grant,MT,Beaverhead,100200020402.0,5443.0,45.00325,-112.85364,,,,1960-10-01 00:00:00.0,2100-01-01
06018500:MT:USGS,06018500,MT,USGS,Beaverhead R nr Twin Bridges,MT,Madison,100200020703.0,4809.0,45.38333,-112.45,,,,1935-08-21 00:00:00.0,2100-01-01
0603:WY:COOP,0603,WY,COOP,Bedford 3 SE,MT,Lincoln,170401050301.0,6430.0,42.86666,-110.91666,,,BDFW4,1960-10-01 00:00:00.0,2100-01-01
BHV:CA:SNOW,BHV,CA,SNOW,Beehive Meadow,UN,Tuolumne,180400090302.0,6500.0,37.995,-119.78,,,,1930-02-01 00:00:00.0,2100-01-01
0622:MT:COOP,0622,MT,COOP,Belgrade Airport,MT,Gallatin,100200081302.0,4450.0,45.78333,-111.15,,,,1941-01-01 00:00:00.0,2100-01-01
BEM:CA:SNOW,BEM,CA,SNOW,Bell Meadow,UN,Tuolumne,180400090801.0,6500.0,38.167,-119.942,,,,1937-04-01 00:00:00.0,2100-01-01
0559:SD:COOP,0559,SD,COOP,Belle Fourche,MT,Butte,101202030406.0,3020.0,44.66666,-103.85,,,BELS2,1908-06-01 00:00:00.0,2100-01-01
06435000:SD:BOR,06435000,SD,BOR,Belle Fourche,MT,Butte,101202020204.0,2980.0,44.73466,-103.67611,,,,1912-01-01 00:00:00.0,2100-01-01
06428500:SD:USGS,06428500,SD,USGS,Belle Fourche R at Wy-Sd State Line,MT,Brookings,101202020110.0,3096.0,44.75,-104.05,,,,1946-10-01 00:00:00.0,2100-01-01
06426500:WY:USGS,06426500,WY,USGS,Belle Fourche R blw Moorcroft,MT,Crook,101202010601.0,4119.0,44.3,-104.98333,,,,1943-10-01 00:00:00.0,2100-01-01
0636:MT:COOP,0636,MT,COOP,Belltower,MT,Carter,101102020504.0,3300.0,45.65,-104.38333,,,BTWM8,1949-01-01 00:00:00.0,2100-01-01
06090500:MT:USGS,06090500,MT,USGS,Belt Ck nr Monarch,MT,Cascade,100301050305.0,3960.0,47.2,-110.93333,,,,1951-01-01 00:00:00.0,2100-01-01
332:UT:SNTL,332,UT,SNTL,Ben Lomond Peak,UT,Weber,160201020302.0,7689.0,41.37603,-111.94405,-8.0,,BLPU1,1978-10-01 00:00:00.0,2100-01-01
333:UT:SNTL,333,UT,SNTL,Ben Lomond Trail,UT,Weber,160201020302.0,5972.0,41.38291,-111.92103,-8.0,,BLTU1,1980-06-03 00:00:00.0,2100-01-01
BNH:CA:SNOW,BNH,CA,SNOW,Bench Lake,UN,Fresno,180300100204.0,10600.0,36.958,-118.445,,,,1973-04-01 00:00:00.0,2100-01-01
0694:OR:COOP,0694,OR,COOP,Bend,OR,Deschutes,170703010801.0,3660.0,44.06666,-121.28333,,,BNDO3,1902-02-01 00:00:00.0,2100-01-01
05J33:CO:SNOW,05J33,CO,SNOW,Bennett Creek,CO,Larimer,101900070208.0,9200.0,40.66667,-105.61667,,,BENC2,1966-02-01 00:00:00.0,2100-01-01
16A02:ID:SNOW,16A02,ID,SNOW,Benton Meadow,ID,Bonner,170102150703.0,2375.0,48.35095,-116.83633,,,BENI1,1936-03-01 00:00:00.0,2100-01-01
16A03:ID:SNOW,16A03,ID,SNOW,Benton Spring,ID,Bonner,170102150703.0,4777.0,48.3549,-116.76855,,,BNSI1,1936-03-01 00:00:00.0,2100-01-01
0803:ID:COOP,0803,ID,COOP,Bern,ID,Bear Lake,160102010503.0,5964.0,42.33333,-111.38333,,,BERI1,1992-01-01 00:00:00.0,2100-01-01
334:NV:SNTL,334,NV,SNTL,Berry Creek,UT,White Pine,160600081301.0,9377.0,39.31917,-114.62278,-8.0,,BRCN2,1980-10-01 00:00:00.0,2100-01-01
05K13:CO:SNOW,05K13,CO,SNOW,Berthoud Falls,CO,Clear Creek,101900040103.0,10500.0,39.78333,-105.78333,,,BEFC2,1951-02-01 00:00:00.0,2100-01-01
05K03:CO:SNOW,05K03,CO,SNOW,Berthoud Pass,CO,Grand,140100010202.0,9700.0,39.83333,-105.75,,,BTPC2,1936-02-01 00:00:00.0,2100-01-01
09021500:CO:USGS,09021500,CO,USGS,Berthoud Pass Ditch nr Berthoud Pass,CO,Grand,140100010202.0,11318.0,39.7986,-105.7764,,,,1932-06-18 00:00:00.0,2100-01-01
335:CO:SNTL,335,CO,SNTL,Berthoud Summit,CO,Grand,140100010202.0,11314.0,39.80364,-105.77786,-8.0,,BTSC2,1963-09-01 00:00:00.0,2100-01-01
07099375:CO:USGS,07099375,CO,USGS,Bessemer Ditch,CO,Pueblo,110200020905.0,4800.0,38.2604,-104.7248,,,,1911-01-01 00:00:00.0,2100-01-01
13217000:OR:BOR,13217000,OR,BOR,Beulah,OR,Malheur,170501161305.0,3305.0,43.91198,-118.15785,,,,1935-12-01 00:00:00.0,2100-01-01
1214:UT:SNTL,1214,UT,SNTL,Bevans Cabin,UT,Tooele,160203040401.0,6520.0,40.46182,-112.25233,-8.0,,BENU1,2012-10-01 00:00:00.0,2100-01-01
0739:MT:COOP,0739,MT,COOP,Biddle,MT,Powder River,100902080702.0,3330.0,45.1,-105.33333,,,BIDM8,1919-01-01 00:00:00.0,2100-01-01
0743:MT:COOP,0743,MT,COOP,Biddle 8 SW,MT,Powder River,100902080507.0,3600.0,45.05,-105.46666,,,BDDM8,1963-10-01 00:00:00.0,2100-01-01
336:NV:SNTL,336,NV,SNTL,Big Bend,UT,Elko,170501040104.0,6898.0,41.76168,-115.6931,-8.0,,BIGN2,1978-10-01 00:00:00.0,2100-01-01
09261700:UT:USGS,09261700,UT,USGS,Big Brush Ck ab Red Fleet Reservoir,UT,Uintah,140600100205.0,5625.0,40.58885,-109.46541,,,,1947-10-01 00:00:00.0,2100-01-01
14337500:OR:USGS,14337500,OR,USGS,Big Butte Creek nr Mcleod,OR,Jackson,171003070408.0,1526.0,42.65,-122.68333,,,,1945-01-01 00:00:00.0,2100-01-01
11237000:CA:USGS,11237000,CA,USGS,Big C bl Huntington Lk CA,UN,Fresno,180400060904.0,6630.0,37.22133,-119.21262,,,,1925-06-09 00:00:00.0,2100-01-01
10023000:UT:USGS,10023000,UT,USGS,Big Ck nr Randolph,UT,Rich,160101010702.0,6410.0,41.60994,-111.25409,,,,1939-03-19 00:00:00.0,2100-01-01
10168500:UT:USGS,10168500,UT,USGS,Big Cottonwood Ck nr SLC,UT,Salt Lake,160202040205.0,4990.0,40.61856,-111.78188,,,,1930-10-01 00:00:00.0,2100-01-01
17K01:NV:SNOW,17K01,NV,SNOW,Big Creek Campground,UT,Lander,160401070303.0,6665.0,39.3458,-117.1372,,,BCPN2,1942-03-01 00:00:00.0,2100-01-01
17K02:NV:SNOW,17K02,NV,SNOW,Big Creek Mine,UT,Lander,160401070303.0,7715.0,39.3064,-117.1201,,,BCMN2,1942-03-01 00:00:00.0,2100-01-01
337:NV:SNTL,337,NV,SNTL,Big Creek Sum,UT,Lander,160401070303.0,8685.0,39.29148,-117.11506,-8.0,,BCSN2,1980-10-01 00:00:00.0,2100-01-01
338:ID:SNTL,338,ID,SNTL,Big Creek Summit,ID,Valley,170602080402.0,6560.0,44.62621,-115.79561,-8.0,,BKSI1,1979-10-01 00:00:00.0,2100-01-01
339:UT:SNTL,339,UT,SNTL,Big Flat,UT,Beaver,160300070202.0,10349.0,38.30183,-112.35672,-8.0,,BGFU1,1978-10-01 00:00:00.0,2100-01-01
BFL:CA:MSNT,BFL,CA,MSNT,Big Flat,GC,Trinity,180102110102.0,5100.0,41.08,-122.942,,,,1983-11-01 00:00:00.0,2100-01-01
BFT:CA:SNOW,BFT,CA,SNOW,Big Flat (course),UN,Trinity,180102110102.0,5100.0,41.077,-122.938,,,,1946-02-01 00:00:00.0,2100-01-01
931:WY:SNTL,931,WY,SNTL,Big Goose,MT,Sheridan,100901010103.0,7990.0,44.57924,-107.20068,-8.0,35226,BGEW4,1998-07-22 00:00:00.0,2100-01-01
06301850:WY:USGS,06301850,WY,USGS,Big Goose Ck nr Sheridan,MT,Sheridan,100901010104.0,4650.0,44.69575,-107.19075,,,,1979-10-01 00:00:00.0,2100-01-01
06024450:MT:USGS,06024450,MT,USGS,Big Hole R bl Big Lake Ck at Wisdom,MT,Beaverhead,100200040407.0,6040.0,45.61853,-113.45784,,,,1988-01-01 00:00:00.0,2100-01-01
06025500:MT:USGS,06025500,MT,USGS,Big Hole R nr Melrose,MT,Beaverhead,100200041209.0,5033.0,45.52659,-112.70169,,,,1923-10-01 00:00:00.0,2100-01-01
0680:WY:COOP,0680,WY,COOP,Big Horn,MT,Sheridan,100901010106.0,4040.0,44.68333,-106.98333,,,,1949-11-01 00:00:00.0,2100-01-01
0937300:CO:USGS,0937300,CO,USGS,Big Lake Ditch,CO,Grand,140100010407.0,7990.0,39.9705,-106.1599,,,,1946-10-01 00:00:00.0,2100-01-01
13120500:ID:USGS,13120500,ID,USGS,Big Lost R at Howell Ranch,ID,Custer,170402180403.0,6622.0,43.99833,-114.02111,,,,1904-01-01 00:00:00.0,2100-01-01
13127000:ID:USGS,13127000,ID,USGS,Big Lost R bl Mackay Reservoir,ID,Custer,170402180701.0,5946.0,43.93917,-113.64833,,,,1903-12-01 00:00:00.0,2100-01-01
340:NV:SNTL,340,NV,SNTL,Big Meadow,UT,Washoe,160501020505.0,8235.0,39.455,-119.9422,-8.0,,BMWN2,1983-10-01 00:00:00.0,2100-01-01
BIM:CA:MSNT,BIM,CA,MSNT,Big Meadows,GC,Tulare,180300100403.0,7600.0,36.717,-118.842,,,,1980-02-01 00:00:00.0,2100-01-01
BMS:CA:SNOW,BMS,CA,SNOW,Big Meadows,UN,Tulare,180300100403.0,7600.0,36.715,-118.842,,,,1930-04-01 00:00:00.0,2100-01-01
10G11:WY:SNOW,10G11,WY,SNOW,Big Park,ID,Lincoln,160101020102.0,8620.0,42.35967,-110.7687,,,BGPW4,1951-03-01 00:00:00.0,2100-01-01
BGP:CA:MSNT,BGP,CA,MSNT,Big Pine Creek,GC,Inyo,180901020709.0,9800.0,37.128,-118.475,,,,1988-12-01 00:00:00.0,2100-01-01
BP2:CA:SNOW,BP2,CA,SNOW,Big Pine Creek 2,UN,Inyo,180901020709.0,9700.0,37.127,-118.47,,,,1926-04-01 00:00:00.0,2100-01-01
BP3:CA:SNOW,BP3,CA,SNOW,Big Pine Creek 3,UN,Inyo,180901020709.0,9800.0,37.128,-118.475,,,,1926-04-01 00:00:00.0,2100-01-01
341:OR:SNTL,341,OR,SNTL,Big Red Mountain,OR,Jackson,171003090301.0,6050.0,42.05257,-122.85487,-8.0,,BRMO3,1979-10-01 00:00:00.0,2100-01-01
09UTBSWR:UT:BOR,09UTBSWR,UT,BOR,Big Sand Wash Reservoir,UT,Duchesne,140600030907.0,5885.0,40.30006,-110.22139,,,,1900-01-01 00:00:00.0,2100-01-01
0770:MT:COOP,0770,MT,COOP,Big Sandy,MT,Chouteau,100401010102.0,2700.0,48.16666,-110.11666,,,BSYM8,1921-01-01 00:00:00.0,2100-01-01
09213700:WY:BOR,09213700,WY,BOR,Big Sandy,ID,Sweetwater,140401040112.0,6758.0,42.24911,-109.43007,,,,1954-01-01 00:00:00.0,2100-01-01
342:WY:SNTL,342,WY,SNTL,Big Sandy Opening,ID,Sublette,140401040101.0,9080.0,42.6458,-109.25965,-8.0,69932,BGSW4,1963-03-01 00:00:00.0,2100-01-01
09213500:WY:USGS,09213500,WY,USGS,Big Sandy R nr Farson,ID,Sublette,140401040112.0,6770.0,42.31689,-109.48569,,,,1914-10-01 00:00:00.0,2100-01-01
1229:OR:SNTLT,1229,OR,SNTLT,Big Sheep AM,OR,Wallowa,170601020301.0,6240.0,45.16842,-117.08631,-8.0,,BSZO3,2012-08-07 00:00:00.0,2100-01-01
17D14:OR:SNOW,17D14,OR,SNOW,Big Sheep AM,OR,Wallowa,170601020301.0,6230.0,45.16842,-117.08631,,,BSZO3,1963-02-01 00:00:00.0,2100-01-01
09C05:MT:SNOW,09C05,MT,SNOW,Big Snowy,MT,Fergus,100401030204.0,7150.0,46.78333,-109.53333,,,BGYM8,1966-04-01 00:00:00.0,2100-01-01
05J03:CO:SNOW,05J03,CO,SNOW,Big South,CO,Larimer,101900070204.0,8600.0,40.61667,-105.81667,,,BSOC2,1936-04-01 00:00:00.0,2100-01-01
11E09:ID:SNOW,11E09,ID,SNOW,Big Springs,ID,Fremont,170402020303.0,6395.0,44.48275,-111.27465,,,BISI1,1936-01-01 00:00:00.0,2100-01-01
06738000:CO:USGS,06738000,CO,USGS,Big Thompson R at Canyon Mouth,CO,Larimer,101900060603.0,5305.0,40.42165,-105.22665,,,,1927-01-01 00:00:00.0,2100-01-01
0780:MT:COOP,0780,MT,COOP,Big Timber,MT,Sweet Grass,100700021109.0,4100.0,45.83333,-109.95,,,BGTM8,1894-04-01 00:00:00.0,2100-01-01
BWH:CA:SNOW,BWH,CA,SNOW,Big Whitney Meadow,UN,Tulare,180300010204.0,9750.0,36.44,-118.255,,,,1948-04-01 00:00:00.0,2100-01-01
13141000:ID:USGS,13141000,ID,USGS,Big Wood R ab Magic Reservoir,ID,Blaine,170402190604.0,4820.0,43.32806,-114.34167,,,,1911-07-06 00:00:00.0,2100-01-01
13139510:ID:USGS,13139510,ID,USGS,Big Wood R at Hailey,ID,Blaine,170402190505.0,5295.0,43.51722,-114.32167,,,,1915-07-01 00:00:00.0,2100-01-01
13140800:ID:USGS,13140800,ID,USGS,Big Wood R at Stanton Xing,ID,Blaine,170402190604.0,4830.0,43.32917,-114.31917,,,,1900-01-01 00:00:00.0,2100-01-01
13142500:ID:USGS,13142500,ID,USGS,Big Wood R bl Magic Dam,ID,Blaine,170402190702.0,4662.0,43.24806,-114.35667,,,,1911-04-19 00:00:00.0,2100-01-01
343:OR:SNTL,343,OR,SNTL,Bigelow Camp,OR,Josephine,171003090105.0,5130.0,42.07875,-123.34393,-8.0,,BGCO3,1979-10-01 00:00:00.0,2100-01-01
0755:MT:COOP,0755,MT,COOP,Bigfork 13 S,MT,Lake,170102080401.0,2910.0,47.88333,-114.03333,,,BFSM8,1938-11-01 00:00:00.0,2100-01-01
06286400:MT:BOR,06286400,MT,BOR,Bighorn Lake,MT,Big Horn,100800100904.0,3296.0,45.30659,-107.95798,,,,1965-11-01 00:00:00.0,2100-01-01
06286399:WY:USGS,06286399,WY,USGS,Bighorn Lake (Yellowtail) Inflow-USBR,MT,Big Horn,100800150302.0,3158.0,45.31666,-107.91667,,,,1965-10-01 00:00:00.0,2100-01-01
BGH:CA:SNOW,BGH,CA,SNOW,Bighorn Plateau,UN,Tulare,180300010103.0,11350.0,36.615,-118.377,,,,1949-04-01 00:00:00.0,2100-01-01
06279500:WY:USGS,06279500,WY,USGS,Bighorn R at Kane,MT,Big Horn,100800100310.0,3660.0,44.75857,-108.1815,,,,1928-10-01 00:00:00.0,2100-01-01
06287000:MT:USGS,06287000,MT,USGS,Bighorn R nr St. Xavier,MT,Big Horn,100800150302.0,3158.0,45.31663,-107.91872,,,,1934-10-01 00:00:00.0,2100-01-01
344:OR:SNTL,344,OR,SNTL,Billie Creek Divide,OR,Klamath,180102030201.0,5280.0,42.40717,-122.26617,-8.0,29370,BCDO3,1978-10-01 00:00:00.0,2100-01-01
0807:MT:COOP,0807,MT,COOP,Billings WSO,MT,Yellowstone,100700041006.0,3570.0,45.8,-108.53333,,,BILM8,1934-09-01 00:00:00.0,2100-01-01
12M16:UT:SNOW,12M16,UT,SNOW,Birch Crossing,UT,Iron,160300060201.0,8045.0,37.74482,-112.83893,,,BIRU1,1965-04-01 00:00:00.0,2100-01-01
1155:NV:SNTL,1155,NV,SNTL,Bird Creek,UT,White Pine,160600081304.0,7537.0,39.46138,-114.64863,-8.0,,BIRN2,2011-10-01 00:00:00.0,2100-01-01
BSP:CA:SNOW,BSP,CA,SNOW,Bishop Lake,UN,Inyo,180901020601.0,11300.0,37.123,-118.545,,,,1951-04-01 00:00:00.0,2100-01-01
BSH:CA:MSNT,BSH,CA,MSNT,Bishop Pass,GC,Fresno,180300100302.0,11200.0,37.1,-118.557,,,,1989-03-23 00:00:00.0,2100-01-01
BSH:CA:SNOW,BSH,CA,SNOW,Bishop Pass,UN,Fresno,180300100302.0,11200.0,37.1,-118.557,,,,1930-04-01 00:00:00.0,2100-01-01
0822:CA:COOP,0822,CA,COOP,Bishop WSO Airport,UN,Inyo,180901020705.0,4110.0,37.36666,-118.36666,,,BIHC1,1895-01-01 00:00:00.0,2100-01-01
345:CO:SNTL,345,CO,SNTL,Bison Lake,CO,Garfield,140100011401.0,10964.0,39.76458,-107.35628,-8.0,,BLSC2,1985-09-30 00:00:00.0,2100-01-01
346:MT:SNTL,346,MT,SNTL,Bisson Creek,MT,Lake,170102120602.0,4920.0,47.68389,-113.99901,-8.0,,BISM8,1988-10-01 00:00:00.0,2100-01-01
0761:WY:COOP,0761,WY,COOP,Bitter Creek 4 NE,MT,Sweetwater,140401050202.0,6720.0,41.58333,-108.51666,,,BITW4,1962-09-14 00:00:00.0,2100-01-01
12344000:MT:USGS,12344000,MT,USGS,Bitterroot R nr Darby,MT,Ravalli,170102050806.0,3942.0,45.97205,-114.14123,,,,1937-04-01 00:00:00.0,2100-01-01
12352500:MT:USGS,12352500,MT,USGS,Bitterroot R nr Missoula,MT,Missoula,170102051603.0,3110.0,46.83333,-114.05,,,,1898-07-01 00:00:00.0,2100-01-01
12352800:MT:USGS,12352800,MT,USGS,Bitterroot R nr Missoula,MT,Missoula,170102051603.0,3110.0,46.83187,-114.054,,,,1929-10-01 00:00:00.0,2100-01-01
347:MT:SNTL,347,MT,SNTL,Black Bear,MT,Gallatin,100200070202.0,8170.0,44.50832,-111.12803,-8.0,,BLBM8,1967-10-01 00:00:00.0,2100-01-01
348:UT:SNTL,348,UT,SNTL,Black Flat-U.M. Ck,UT,Sevier,140700030101.0,9414.0,38.6799,-111.59765,-8.0,,BFTU1,1980-06-19 00:00:00.0,2100-01-01
06016030:CO:BOR,06016030,CO,BOR,Black Hollow Reservoir,CO,Weld,101900071003.0,5080.0,40.61667,-104.88333,,,,1950-05-01 00:00:00.0,2100-01-01
1185:CO:SNTL,1185,CO,SNTL,Black Mesa,CO,Dolores,140300020103.0,11564.0,37.78968,-108.18376,-8.0,,BMSC2,2011-07-28 00:00:00.0,2100-01-01
0778:WY:COOP,0778,WY,COOP,Black Mountain,MT,Hot Springs,100800070802.0,5640.0,43.65,-107.73333,,,BTXW4,1963-10-16 00:00:00.0,2100-01-01
1161:CO:SNTL,1161,CO,SNTL,Black Mountain,CO,Larimer,101900070501.0,8980.0,40.8879,-105.66404,-8.0,,BMNC2,2010-10-01 00:00:00.0,2100-01-01
12C19:MT:SNOW,12C19,MT,SNOW,Black Mountain,MT,Powell,170102010706.0,7750.0,46.31637,-112.57837,,,BCKM8,1976-04-01 00:00:00.0,2100-01-01
349:MT:SNTL,349,MT,SNTL,Black Pine,MT,Granite,170102020203.0,7210.0,46.414,-113.43095,-8.0,,BLKM8,1965-10-01 00:00:00.0,2100-01-01
0808:AZ:COOP,0808,AZ,COOP,Black River Pumps,UN,Apache,150601010313.0,6040.0,33.48333,-109.76666,,,,1948-01-01 00:00:00.0,2100-01-01
BLS:CA:MSNT,BLS,CA,MSNT,Black Springs,GC,Calaveras,180400100303.0,6500.0,38.375,-120.192,,,,1977-11-21 00:00:00.0,2100-01-01
BLS:CA:SNOW,BLS,CA,SNOW,Black Springs,UN,Calaveras,180400100303.0,6500.0,38.375,-120.192,,,,1971-04-01 00:00:00.0,2100-01-01
