stationTriplet,stationId,stateCode,networkCode,name,dcoCode,countyName,huc,elevation,latitude,longitude,dataTimeZone,pedonCode,shefId,beginDate,endDate
20G23:OR:SNOW,20G23,OR,SNOW,Barley Camp AM,OR,Lake,171200070102,6890.0,42.02282,-120.1093,,,BRZO3,1981-01-01 00:00,2100-01-01 00:00
2B06P:BC:MSNT,2B06P,BC,MSNT,Barnes Creek,OR,UNKNOWN,170200010305,5233.0,50.06667,-118.35,,,,1992-10-01 00:00,2100-01-01 00:00
1246:OR:SNTLT,1246,OR,SNTLT,Barney Creek,OR,Baker,170502020202,5830.0,44.36069,-118.31114,-8.0,,BRCO3,2013-07-18 00:00,2100-01-01 00:00
18E37:OR:SNOW,18E37,OR,SNOW,Barney Creek (New),OR,Baker,170502020202,5830.0,44.36067,-118.31113,,,,2008-02-01 00:00,2100-01-01 00:00
06016020:CO:BOR,06016020,CO,BOR,Barr Lake,CO,Adams,101900030501,5150.0,39.95,-104.76667,,,,1949-12-01 00:00,2100-01-01 00:00
0546:AK:COOP,0546,AK,COOP,Barrow WSO Airport,AK,North Slope,190602020203,30.0,71.3,-156.78333,,,,1949-09-01 00:00,2100-01-01 00:00
10F02:WY:SNOW,10F02,WY,SNOW,Base Camp,ID,Teton,170401010304,7030.0,43.94583,-110.44677,,,BSCW4,1930-04-01 00:00,2100-01-01 00:00
314:WY:SNTL,314,WY,SNTL,Base Camp,ID,Teton,170401010304,7060.0,43.94019,-110.44544,-8.0,,BSCW4,1979-10-01 00:00,2100-01-01 00:00
0540:WY:COOP,0540,WY,COOP,Basin,MT,Big Horn,100800071208,3840.0,44.38333,-108.05,,,BSNW4,1898-05-01 00:00,2100-01-01 00:00
12D09:MT:SNOW,12D09,MT,SNOW,Basin Creek,MT,Silver Bow,170102010201,7180.0,45.79737,-112.52047,,,BSCM8,1961-04-01 00:00,2100-01-01 00:00
315:MT:SNTL,315,MT,SNTL,Basin Creek,MT,Silver Bow,170102010201,7180.0,45.79737,-112.52047,-8.0,,BSCM8,1976-10-01 00:00,2100-01-01 00:00
1190:MT:SNTL,1190,MT,SNTL,Bassoo Peak,MT,Sanders,170102120105,5150.0,47.85562,-114.75841,-8.0,,BASM8,2011-10-12 00:00,2100-01-01 00:00
14B03:MT:SNOW,14B03,MT,SNOW,Bassoo Peak,MT,Sanders,170102120105,5150.0,47.85562,-114.75841,,,BASM8,1961-03-01 00:00,2100-01-01 00:00
316:NM:SNTL,316,NM,SNTL,Bateman,CO,Rio Arriba,130201020901,9249.0,36.51174,-106.31543,-8.0,,BAMN5,1978-10-01 00:00,2100-01-01 00:00
0552:WY:COOP,0552,WY,COOP,Bates Creek 2,MT,Natrona,101800070103,6010.0,42.63333,-106.38333,,,BCRW4,1960-10-01 00:00,2100-01-01 00:00
1295:ID:SNTLT,1295,ID,SNTLT,Battle Creek AM,ID,Owyhee,170501040905,5720.0,42.47694,-116.32576,-8.0,,,2018-05-18 00:00,2100-01-01 00:00
16G09:ID:SNOW,16G09,ID,SNOW,Battle Creek AM,ID,Owyhee,170501040905,5710.0,42.47742,-116.32585,,,BATI1,1958-02-01 00:00,2100-01-01 00:00
0482:WA:COOP,0482,WA,COOP,Battle Ground,OR,Clark,170800030102,280.0,45.76666,-122.53333,,,,1928-06-01 00:00,2100-01-01 00:00
317:WY:SNTL,317,WY,SNTL,Battle Mountain,CO,Carbon,140500030109,7498.0,41.05402,-107.26674,-8.0,,BTLW4,1985-10-01 00:00,2100-01-01 00:00
0691:NV:COOP,0691,NV,COOP,Battle Mountain 4 SE,UN,Lander,160401050903,4540.0,40.61666,-116.88333,,,B23N2,1944-01-01 00:00,2100-01-01 00:00
BCH:CA:MSNT,BCH,CA,MSNT,Beach Meadows,GC,Tulare,180300010403,7650.0,36.127,-118.293,,,,1982-10-30 00:00,2100-01-01 00:00
BHM:CA:SNOW,BHM,CA,SNOW,Beach Meadows,UN,Tulare,180300010403,7650.0,36.122,-118.293,,,,1930-04-01 00:00,2100-01-01 00:00
318:MT:SNTL,318,MT,SNTL,Beagle Springs,MT,Beaverhead,100200010501,8850.0,44.47147,-112.98191,-8.0,,BEAM8,1976-10-01 00:00,2100-01-01 00:00
319:ID:SNTL,319,ID,SNTL,Bear Basin,ID,Adams,170602100104,5350.0,44.95222,-116.14293,-8.0,,BRBI1,1979-10-01 00:00,2100-01-01 00:00
BBS:CA:SNOW,BBS,CA,SNOW,Bear Basin,UN,Trinity,180102110501,6500.0,40.967,-122.867,,,,1947-04-01 00:00,2100-01-01 00:00
320:ID:SNTL,320,ID,SNTL,Bear Canyon,ID,Custer,170402180101,7900.0,43.74367,-113.93797,-8.0,,BECI1,1979-10-01 00:00,2100-01-01 00:00
06710385:CO:USGS,06710385,CO,USGS,Bear Ck ab Evergreen,CO,Jefferson,101900020804,7080.0,39.63317,-105.33694,,,,1984-01-01 00:00,2100-01-01 00:00
06710500:CO:USGS,06710500,CO,USGS,Bear Ck at Morrison,CO,Jefferson,101900020806,5780.0,39.65304,-105.19582,,,,1900-05-01 00:00,2100-01-01 00:00
13330500:OR:USGS,13330500,OR,USGS,Bear Ck nr Wallowa,OR,Wallowa,170601050402,3250.0,45.52681,-117.55241,,,,1915-01-01 00:00,2100-01-01 00:00
321:NV:SNTL,321,NV,SNTL,Bear Creek,ID,Elko,170501020301,8040.0,41.83384,-115.45278,-8.0,,BERN2,1976-03-01 00:00,2100-01-01 00:00
50LL24:AK:SNOW,50LL24,AK,SNOW,Bear Creek,AK,Kenai Peninsula,190203010301,2516.0,60.19019,-150.531,,,,2016-01-30 00:00,2100-01-01 00:00
1291:OR:SNTLT,1291,OR,SNTLT,Bear Flat Meadow AM,OR,Lake,171200060105,6580.0,42.41655,-120.47043,-8.0,,,2018-05-17 00:00,2100-01-01 00:00
20G15:OR:SNOW,20G15,OR,SNOW,Bear Flat Meadow AM,OR,Lake,171200060105,6580.0,42.41655,-120.47043,,,BFZO3,1958-02-01 00:00,2100-01-01 00:00
1166:OR:SNTL,1166,OR,SNTL,Bear Grass,OR,Linn,170900040203,4720.0,44.3253,-122.0938,-8.0,,BKSO3,2011-07-18 00:00,2100-01-01 00:00
10055500:ID:BOR,10055500,ID,BOR,Bear Lake,UT,Bear Lake,160102010200,5900.0,42.11667,-111.3,,,,1910-10-01 00:00,2100-01-01 00:00
322:CO:SNTL,322,CO,SNTL,Bear Lake,CO,Larimer,101900060201,9522.0,40.31176,-105.6467,-8.0,,BLKC2,1979-10-01 00:00,2100-01-01 00:00
04E02:WY:SNOW,04E02,WY,SNOW,Bear Lodge Divide,MT,Crook,101202030303,4680.0,44.55,-104.31667,,,BLGW4,1964-02-01 00:00,2100-01-01 00:00
323:ID:SNTL,323,ID,SNTL,Bear Mountain,ID,Bonner,170102131202,5400.0,48.30577,-116.07448,-8.0,,BRMI1,1979-10-01 00:00,2100-01-01 00:00
10020100:WY:USGS,10020100,WY,USGS,Bear R ab Resv nr Woodruff,UT,Uinta,160101010505,6455.0,41.43439,-111.01769,,,,1957-10-01 00:00,2100-01-01 00:00
10020300:WY:USGS,10020300,WY,USGS,"Bear R Below Reservoir, Near Woodruff, U",UT,Uinta,160101010505,6400.0,41.50556,-111.01389,,,,1961-10-01 00:00,2100-01-01 00:00
10046500:ID:USGS,10046500,ID,USGS,Bear R bl Stewart Dam,ID,Bear Lake,160102010403,5950.0,42.25382,-111.29381,,,,1926-10-01 00:00,2100-01-01 00:00
10126000:UT:USGS,10126000,UT,USGS,Bear R nr Corinne,UT,Box Elder,160102040505,4206.0,41.57632,-112.10078,,,,1986-10-01 00:00,2100-01-01 00:00
10011500:UT:USGS,10011500,UT,USGS,Bear R nr Ut-Wy State Line,UT,Summit,160101010106,7965.0,40.96523,-110.85351,,,,1942-01-01 00:00,2100-01-01 00:00
1061:CO:SNTL,1061,CO,SNTL,Bear River,CO,Routt,140500010102,9112.0,40.06152,-107.00948,-8.0,,BRRC2,2004-10-01 00:00,2100-01-01 00:00
992:UT:SNTL,992,UT,SNTL,Bear River RS,UT,Summit,160101010106,8777.0,40.8852,-110.8277,-8.0,66114,STLU1,2010-10-28 00:00,2100-01-01 00:00
324:ID:SNTL,324,ID,SNTL,Bear Saddle,ID,Washington,170501241001,6180.0,44.60533,-116.98097,-8.0,,BSDI1,1979-10-01 00:00,2100-01-01 00:00
325:WY:SNTL,325,WY,SNTL,Bear Trap Meadow,MT,Johnson,100902010205,8200.0,43.88743,-107.06135,-8.0,,BTNW4,1979-10-01 00:00,2100-01-01 00:00
BV1:CA:SNOW,BV1,CA,SNOW,Bear Valley Ridge 1,UN,El Dorado,180400120401,6700.0,38.618,-120.228,,,,1930-03-01 00:00,2100-01-01 00:00
BMD:CA:SNOW,BMD,CA,SNOW,Beard Meadow,UN,Fresno,180300100601,9800.0,37.113,-118.837,,,,1930-04-01 00:00,2100-01-01 00:00
326:WY:SNTL,326,WY,SNTL,Beartooth Lake,MT,Park,100700060206,9360.0,44.94307,-109.56743,-8.0,,BLTW4,1979-10-01 00:00,2100-01-01 00:00
327:CO:SNTL,327,CO,SNTL,Beartown,CO,San Juan,130100010104,11600.0,37.71433,-107.5124,-8.0,,BRTC2,1979-10-01 00:00,2100-01-01 00:00
2032:MS:SCAN,2032,MS,SCAN,Beasley Lake,GC,Sunflower,080302071002,115.0,33.38333,-90.65,-6.0,24681,BSYM6,1999-09-17 00:00,2100-01-01 00:00
2207:TX:SCAN,2207,TX,SCAN,Beaumont,GC,Jefferson,120402010100,19.0,30.06845,-94.29283,-6.0,,BETT2,2013-09-18 00:00,2100-01-01 00:00
1041:CO:SNTL,1041,CO,SNTL,Beaver Ck Village,CO,Eagle,140100030301,8565.0,39.59871,-106.51113,-8.0,,BCVC2,2002-11-01 00:00,2100-01-01 00:00
06140300:MT:BOR,06140300,MT,BOR,Beaver Creek,MT,Hill,100500040102,3092.0,48.41601,-109.73081,,,,1974-01-01 00:00,2100-01-01 00:00
328:MT:SNTL,328,MT,SNTL,Beaver Creek,MT,Gallatin,100200070402,7850.0,44.94966,-111.35852,-8.0,,BEVM8,1966-10-01 00:00,2100-01-01 00:00
40M01:YK:SNOW,40M01,YK,SNOW,Beaver Creek,AK,UNKNOWN,190704020000,2150.0,62.41667,-140.85,,,BEVQ9,1975-03-01 00:00,2100-01-01 00:00
21D36:OR:SNOW,21D36,OR,SNOW,Beaver Creek #1,OR,Wasco,170703060501,4210.0,45.10431,-121.61247,,,BEZO3,1982-02-01 00:00,2100-01-01 00:00
21D37:OR:SNOW,21D37,OR,SNOW,Beaver Creek #2,OR,Wasco,170703060501,4220.0,45.1041,-121.61189,,,BVZO3,1982-02-01 00:00,2100-01-01 00:00
21A04:WA:SNOW,21A04,WA,SNOW,Beaver Creek Trail,OR,Whatcom,171100050605,2200.0,48.81822,-121.19144,,,BKSW1,1944-03-01 00:00,2100-01-01 00:00
22G28:OR:SNOW,22G28,OR,SNOW,Beaver Dam Creek,OR,Jackson,171003070804,5120.0,42.29532,-122.29413,,,BKZO3,1960-01-01 00:00,2100-01-01 00:00
329:UT:SNTL,329,UT,SNTL,Beaver Dams,UT,Sanpete,160300040402,7990.0,39.13683,-111.55813,-8.0,,BVDU1,1980-06-18 00:00,2100-01-01 00:00
330:UT:SNTL,330,UT,SNTL,Beaver Divide,UT,Summit,160202030105,8280.0,40.61233,-111.09782,-8.0,,NWZU1,1978-10-01 00:00,2100-01-01 00:00
902:AZ:SNTL,902,AZ,SNTL,Beaver Head,CO,Greenlee,150601010107,8076.0,33.69115,-109.21685,-8.0,,XBHA3,1993-10-01 00:00,2100-01-01 00:00
21A01:WA:SNOW,21A01,WA,SNOW,Beaver Pass,OR,Whatcom,171100050605,3621.0,48.87926,-121.25529,,,BVRW1,1944-03-01 00:00,2100-01-01 00:00
990:WA:SNTL,990,WA,SNTL,Beaver Pass,OR,Whatcom,171100050605,3630.0,48.8793,-121.2555,-8.0,34784,BVPW1,2000-10-01 00:00,2100-01-01 00:00
10234500:UT:USGS,10234500,UT,USGS,Beaver R nr Beaver,UT,Beaver,160300070207,6200.0,38.28053,-112.56827,,,,1914-03-15 00:00,2100-01-01 00:00
08219000:CO:BOR,08219000,CO,BOR,Beaver Reservoir,CO,Rio Grande,130100011104,8794.0,37.59587,-106.66614,,,,1974-10-01 00:00,2100-01-01 00:00
331:OR:SNTL,331,OR,SNTL,Beaver Reservoir,OR,Union,170601040301,5150.0,45.14532,-118.219,-8.0,,BVRO3,1979-10-01 00:00,2100-01-01 00:00
09N05:AZ:SNOW,09N05,AZ,SNOW,Beaver Spring,CO,Apache,140802040401,9220.0,36.33333,-109.05,,,XBSA3,1986-01-01 00:00,2100-01-01 00:00
1143:AZ:SNTL,1143,AZ,SNTL,Beaver Spring,CO,Apache,140802040401,9255.0,36.32671,-109.05702,-8.0,,BVRA3,2009-10-01 00:00,2100-01-01 00:00
BS01:AZ:MPRC,BS01,AZ,MPRC,Beaver Spring,CO,Apache,140802040401,9220.0,36.33333,-109.05,,,,2008-12-01 00:00,2100-01-01 00:00
2A11:BC:SNOW,2A11,BC,SNOW,Beaverfoot,OR,UNKNOWN,170200170000,6201.0,51.27111,-116.89806,,,BVTQ2,1948-04-01 00:00,2100-01-01 00:00
06016000:MT:USGS,06016000,MT,USGS,Beaverhead R at Barretts,MT,Beaverhead,100200020404,5268.0,45.11631,-112.75058,,,,1907-01-01 00:00,2100-01-01 00:00
06015400:MT:USGS,06015400,MT,USGS,Beaverhead R nr Grant,MT,Beaverhead,100200020402,5443.0,45.00325,-112.85364,,,,1960-10-01 00:00,2100-01-01 00:00
06018500:MT:USGS,06018500,MT,USGS,Beaverhead R nr Twin Bridges,MT,Madison,100200020703,4809.0,45.38333,-112.45,,,,1935-08-21 00:00,2100-01-01 00:00
0603:WY:COOP,0603,WY,COOP,Bedford 3 SE,MT,Lincoln,170401050301,6430.0,42.86666,-110.91666,,,BDFW4,1960-10-01 00:00,2100-01-01 00:00
BHV:CA:SNOW,BHV,CA,SNOW,Beehive Meadow,UN,Tuolumne,180400090302,6500.0,37.995,-119.78,,,,1930-02-01 00:00,2100-01-01 00:00
0622:MT:COOP,0622,MT,COOP,Belgrade Airport,MT,Gallatin,100200081302,4450.0,45.78333,-111.15,,,,1941-01-01 00:00,2100-01-01 00:00
BEM:CA:SNOW,BEM,CA,SNOW,Bell Meadow,UN,Tuolumne,180400090801,6500.0,38.167,-119.942,,,,1937-04-01 00:00,2100-01-01 00:00
0559:SD:COOP,0559,SD,COOP,Belle Fourche,MT,Butte,101202030406,3020.0,44.66666,-103.85,,,BELS2,1908-06-01 00:00,2100-01-01 00:00
06435000:SD:BOR,06435000,SD,BOR,Belle Fourche,MT,Butte,101202020204,2980.0,44.73466,-103.67611,,,,1912-01-01 00:00,2100-01-01 00:00
06428500:SD:USGS,06428500,SD,USGS,Belle Fourche R at Wy-Sd State Line,MT,Brookings,101202020110,3096.0,44.75,-104.05,,,,1946-10-01 00:00,2100-01-01 00:00
06426500:WY:USGS,06426500,WY,USGS,Belle Fourche R blw Moorcroft,MT,Crook,101202010601,4119.0,44.3,-104.98333,,,,1943-10-01 00:00,2100-01-01 00:00
0636:MT:COOP,0636,MT,COOP,Belltower,MT,Carter,101102020504,3300.0,45.65,-104.38333,,,BTWM8,1949-01-01 00:00,2100-01-01 00:00
05AD934:AB:USGS,05AD934,AB,USGS,Belly River at Moon River Road,MT,UNKNOWN,,2999.0,49.73384,-113.1228,,,,2024-05-16 00:00,2100-01-01 00:00
05AD041:AB:USGS,05AD041,AB,USGS,Belly River near Glenwood,MT,UNKNOWN,,3491.0,49.35212,-113.48044,,,,2024-05-16 00:00,2100-01-01 00:00
06090500:MT:USGS,06090500,MT,USGS,Belt Ck nr Monarch,MT,Cascade,100301050305,3960.0,47.2,-110.93333,,,,1951-01-01 00:00,2100-01-01 00:00
332:UT:SNTL,332,UT,SNTL,Ben Lomond Peak,UT,Weber,160201020302,7689.0,41.37603,-111.94405,-8.0,,BLPU1,1978-10-01 00:00,2100-01-01 00:00
333:UT:SNTL,333,UT,SNTL,Ben Lomond Trail,UT,Weber,160201020302,5972.0,41.38291,-111.92103,-8.0,,BLTU1,1980-06-03 00:00,2100-01-01 00:00
BNH:CA:SNOW,BNH,CA,SNOW,Bench Lake,UN,Fresno,180300100204,10600.0,36.958,-118.445,,,,1973-04-01 00:00,2100-01-01 00:00
0694:OR:COOP,0694,OR,COOP,Bend,OR,Deschutes,170703010801,3660.0,44.06666,-121.28333,,,BNDO3,1902-02-01 00:00,2100-01-01 00:00
50LL21:AK:SNOW,50LL21,AK,SNOW,Benjamin Creek,AK,Kenai Peninsula,190203021503,3090.0,60.31433,-150.269,,,,2016-01-30 00:00,2100-01-01 00:00
05J33:CO:SNOW,05J33,CO,SNOW,Bennett Creek,CO,Larimer,101900070208,9200.0,40.66667,-105.61667,,,BENC2,1966-02-01 00:00,2100-01-01 00:00
16A02:ID:SNOW,16A02,ID,SNOW,Benton Meadow,ID,Bonner,170102150703,2375.0,48.35095,-116.83633,,,BENI1,1936-03-01 00:00,2100-01-01 00:00
16A03:ID:SNOW,16A03,ID,SNOW,Benton Spring,ID,Bonner,170102150703,4777.0,48.3549,-116.76855,,,BNSI1,1936-03-01 00:00,2100-01-01 00:00
0803:ID:COOP,0803,ID,COOP,Bern,ID,Bear Lake,160102010503,5964.0,42.33333,-111.38333,,,BERI1,1992-01-01 00:00,2100-01-01 00:00
334:NV:SNTL,334,NV,SNTL,Berry Creek,UT,White Pine,160600081301,9377.0,39.31917,-114.62278,-8.0,,BRCN2,1980-10-01 00:00,2100-01-01 00:00
49L02:AK:SNOW,49L02,AK,SNOW,Bertha Creek,AK,Kenai Peninsula,190203020406,950.0,60.75567,-149.2425,,,BERA2,1970-02-01 00:00,2100-01-01 00:00
05K13:CO:SNOW,05K13,CO,SNOW,Berthoud Falls,CO,Clear Creek,101900040103,10500.0,39.78333,-105.78333,,,BEFC2,1951-02-01 00:00,2100-01-01 00:00
05K03:CO:SNOW,05K03,CO,SNOW,Berthoud Pass,CO,Grand,140100010202,9700.0,39.83333,-105.75,,,BTPC2,1936-02-01 00:00,2100-01-01 00:00
09021500:CO:USGS,09021500,CO,USGS,Berthoud Pass Ditch nr Berthoud Pass,CO,Grand,140100010202,11318.0,39.7986,-105.7764,,,,1932-06-18 00:00,2100-01-01 00:00
335:CO:SNTL,335,CO,SNTL,Berthoud Summit,CO,Grand,140100010202,11314.0,39.80364,-105.77786,-8.0,,BTSC2,1963-09-01 00:00,2100-01-01 00:00
07099375:CO:USGS,07099375,CO,USGS,Bessemer Ditch,CO,Pueblo,110200020905,4800.0,38.2604,-104.7248,,,,1911-01-01 00:00,2100-01-01 00:00
0754:AK:COOP,0754,AK,COOP,Bethel WSO Airport,AK,Bethel,190305023201,130.0,60.78333,-161.8,,,BETA2,1923-08-01 00:00,2100-01-01 00:00
0761:AK:COOP,0761,AK,COOP,Bettles FAA Airport,AK,Yukon-Koyukuk,190901012604,640.0,66.91666,-151.51666,,,BTTA2,1951-01-01 00:00,2100-01-01 00:00
1182:AK:SNTL,1182,AK,SNTL,Bettles Field,AK,Yukon-Koyukuk,190901012604,640.0,66.91667,-151.53333,-9.0,,BFLA2,1980-10-01 00:00,2100-01-01 00:00
13217000:OR:BOR,13217000,OR,BOR,Beulah,OR,Malheur,170501161305,3305.0,43.91198,-118.15785,,,,1935-12-01 00:00,2100-01-01 00:00
1214:UT:SNTL,1214,UT,SNTL,Bevans Cabin,UT,Tooele,160203040401,6520.0,40.46182,-112.25233,-8.0,69954,BENU1,2012-10-01 00:00,2100-01-01 00:00
0739:MT:COOP,0739,MT,COOP,Biddle,MT,Powder River,100902080702,3330.0,45.1,-105.33333,,,BIDM8,1919-01-01 00:00,2100-01-01 00:00
0743:MT:COOP,0743,MT,COOP,Biddle 8 SW,MT,Powder River,100902080507,3600.0,45.05,-105.46666,,,BDDM8,1963-10-01 00:00,2100-01-01 00:00
336:NV:SNTL,336,NV,SNTL,Big Bend,UT,Elko,170501040104,6898.0,41.76168,-115.6931,-8.0,,BIGN2,1978-10-01 00:00,2100-01-01 00:00
09261700:UT:USGS,09261700,UT,USGS,Big Brush Ck ab Red Fleet Reservoir,UT,Uintah,140600100205,5625.0,40.58885,-109.46541,,,,1947-10-01 00:00,2100-01-01 00:00
14337500:OR:USGS,14337500,OR,USGS,Big Butte Creek nr Mcleod,OR,Jackson,171003070408,1526.0,42.65,-122.68333,,,,1945-01-01 00:00,2100-01-01 00:00
10023000:UT:USGS,10023000,UT,USGS,Big Ck nr Randolph,UT,Rich,160101010702,6410.0,41.60994,-111.25409,,,,1939-03-19 00:00,2100-01-01 00:00
10168500:UT:USGS,10168500,UT,USGS,Big Cottonwood Ck nr SLC,UT,Salt Lake,160202040205,4990.0,40.61856,-111.78188,,,,1930-10-01 00:00,2100-01-01 00:00
17K01:NV:SNOW,17K01,NV,SNOW,Big Creek Campground,UT,Lander,160401070303,6665.0,39.3458,-117.1372,,,BCPN2,1942-03-01 00:00,2100-01-01 00:00
17K02:NV:SNOW,17K02,NV,SNOW,Big Creek Mine,UT,Lander,160401070303,7715.0,39.3064,-117.1201,,,BCMN2,1942-03-01 00:00,2100-01-01 00:00
337:NV:SNTL,337,NV,SNTL,Big Creek Sum,UT,Lander,160401070303,8685.0,39.29148,-117.11506,-8.0,,BCSN2,1980-10-01 00:00,2100-01-01 00:00
338:ID:SNTL,338,ID,SNTL,Big Creek Summit,ID,Valley,170602080402,6560.0,44.62621,-115.79561,-8.0,,BKSI1,1979-10-01 00:00,2100-01-01 00:00
0770:AK:COOP,0770,AK,COOP,Big Delta FAA/AMOS AP,AK,Southeast Fairbanks,190803040606,1270.0,64.0,-145.73333,,,BIGA2,1937-01-01 00:00,2100-01-01 00:00
339:UT:SNTL,339,UT,SNTL,Big Flat,UT,Beaver,160300070202,10349.0,38.30183,-112.35672,-8.0,,BGFU1,1978-10-01 00:00,2100-01-01 00:00
BFL:CA:MSNT,BFL,CA,MSNT,Big Flat,GC,Trinity,180102110102,5100.0,41.08,-122.942,,,,1983-11-01 00:00,2100-01-01 00:00
BFT:CA:SNOW,BFT,CA,SNOW,Big Flat (course),UN,Trinity,180102110102,5100.0,41.077,-122.938,,,,1946-02-01 00:00,2100-01-01 00:00
931:WY:SNTL,931,WY,SNTL,Big Goose,MT,Sheridan,100901010103,7990.0,44.57922,-107.20068,-8.0,35226,BGEW4,1998-07-22 00:00,2100-01-01 00:00
06301850:WY:USGS,06301850,WY,USGS,Big Goose Ck nr Sheridan,MT,Sheridan,100901010104,4650.0,44.69575,-107.19075,,,,1979-10-01 00:00,2100-01-01 00:00
06024450:MT:USGS,06024450,MT,USGS,Big Hole R bl Big Lake Ck at Wisdom,MT,Beaverhead,100200040407,6040.0,45.61853,-113.45784,,,,1988-01-01 00:00,2100-01-01 00:00
06025500:MT:USGS,06025500,MT,USGS,Big Hole R nr Melrose,MT,Beaverhead,100200041209,5033.0,45.52659,-112.70169,,,,1923-10-01 00:00,2100-01-01 00:00
0680:WY:COOP,0680,WY,COOP,Big Horn,MT,Sheridan,100901010106,4040.0,44.68333,-106.98333,,,,1949-11-01 00:00,2100-01-01 00:00
0937300:CO:USGS,0937300,CO,USGS,Big Lake Ditch,CO,Grand,140100010407,7990.0,39.9705,-106.1599,,,,1946-10-01 00:00,2100-01-01 00:00
13120500:ID:USGS,13120500,ID,USGS,Big Lost R at Howell Ranch,ID,Custer,170402180403,6622.0,43.99833,-114.02111,,,,1904-01-01 00:00,2100-01-01 00:00
13127000:ID:USGS,13127000,ID,USGS,Big Lost R bl Mackay Reservoir,ID,Custer,170402180701,5946.0,43.93917,-113.64833,,,,1903-12-01 00:00,2100-01-01 00:00
340:NV:SNTL,340,NV,SNTL,Big Meadow,UT,Washoe,160501020505,8235.0,39.455,-119.9422,-8.0,,BMWN2,1983-10-01 00:00,2100-01-01 00:00
BIM:CA:MSNT,BIM,CA,MSNT,Big Meadows,GC,Tulare,180300100403,7600.0,36.717,-118.842,,,,1980-02-01 00:00,2100-01-01 00:00
BMS:CA:SNOW,BMS,CA,SNOW,Big Meadows,UN,Tulare,180300100403,7600.0,36.715,-118.842,,,,1930-04-01 00:00,2100-01-01 00:00
10G11:WY:SNOW,10G11,WY,SNOW,Big Park,ID,Lincoln,160101020102,8620.0,42.35967,-110.7687,,,BGPW4,1951-03-01 00:00,2100-01-01 00:00
BGP:CA:MSNT,BGP,CA,MSNT,Big Pine Creek,GC,Inyo,180901020709,9800.0,37.128,-118.475,,,,1988-12-01 00:00,2100-01-01 00:00
BP2:CA:SNOW,BP2,CA,SNOW,Big Pine Creek 2,UN,Inyo,180901020709,9700.0,37.127,-118.47,,,,1926-04-01 00:00,2100-01-01 00:00
BP3:CA:SNOW,BP3,CA,SNOW,Big Pine Creek 3,UN,Inyo,180901020709,9800.0,37.128,-118.475,,,,1926-04-01 00:00,2100-01-01 00:00
341:OR:SNTL,341,OR,SNTL,Big Red Mountain,OR,Jackson,171003090301,6050.0,42.05257,-122.85487,-8.0,,BRMO3,1979-10-01 00:00,2100-01-01 00:00
09UTBSWR:UT:BOR,09UTBSWR,UT,BOR,Big Sand Wash Reservoir,UT,Duchesne,140600030907,5885.0,40.30006,-110.22139,,,,1900-01-01 00:00,2100-01-01 00:00
0770:MT:COOP,0770,MT,COOP,Big Sandy,MT,Chouteau,100401010102,2700.0,48.16666,-110.11666,,,BSYM8,1921-01-01 00:00,2100-01-01 00:00
09213700:WY:BOR,09213700,WY,BOR,Big Sandy,ID,Sweetwater,140401040112,6758.0,42.24911,-109.43007,,,,1954-01-01 00:00,2100-01-01 00:00
342:WY:SNTL,342,WY,SNTL,Big Sandy Opening,ID,Sublette,140401040101,9080.0,42.6458,-109.25965,-8.0,69932,BGSW4,1963-03-01 00:00,2100-01-01 00:00
09213500:WY:USGS,09213500,WY,USGS,Big Sandy R nr Farson,ID,Sublette,140401040112,6770.0,42.31689,-109.48569,,,,1914-10-01 00:00,2100-01-01 00:00
1229:OR:SNTLT,1229,OR,SNTLT,Big Sheep AM,OR,Wallowa,170601020301,6240.0,45.16842,-117.08631,-8.0,,BSZO3,2012-08-07 00:00,2100-01-01 00:00
17D14:OR:SNOW,17D14,OR,SNOW,Big Sheep AM,OR,Wallowa,170601020301,6230.0,45.16842,-117.08631,,,BSZO3,1963-02-01 00:00,2100-01-01 00:00
09C05:MT:SNOW,09C05,MT,SNOW,Big Snowy,MT,Fergus,100401030204,7150.0,46.78333,-109.53333,,,BGYM8,1966-04-01 00:00,2100-01-01 00:00
05J03:CO:SNOW,05J03,CO,SNOW,Big South,CO,Larimer,101900070204,8600.0,40.61667,-105.81667,,,BSOC2,1936-04-01 00:00,2100-01-01 00:00
11E09:ID:SNOW,11E09,ID,SNOW,Big Springs,ID,Fremont,170402020303,6395.0,44.48275,-111.27465,,,BISI1,1936-01-01 00:00,2100-01-01 00:00
06738000:CO:USGS,06738000,CO,USGS,Big Thompson R at Canyon Mouth,CO,Larimer,101900060603,5305.0,40.42165,-105.22665,,,,1927-01-01 00:00,2100-01-01 00:00
0780:MT:COOP,0780,MT,COOP,Big Timber,MT,Sweet Grass,100700021109,4100.0,45.83333,-109.95,,,BGTM8,1894-04-01 00:00,2100-01-01 00:00
2E03:BC:SNOW,2E03,BC,SNOW,Big White Mountain,OR,UNKNOWN,170200020606,5512.0,49.72861,-118.98278,,,BWMQ2,1966-02-01 00:00,2100-01-01 00:00
BWH:CA:SNOW,BWH,CA,SNOW,Big Whitney Meadow,UN,Tulare,180300010204,9750.0,36.44,-118.255,,,,1948-04-01 00:00,2100-01-01 00:00
